file_name,emotion,intensity,gender,statement,duration,augmentation
03-01-08-02-01-01-23__wind.wav,surprised,strong,male,Kids are talking by the door,3.5035,wind
03-01-08-02-01-01-23__rain.wav,surprised,strong,male,Kids are talking by the door,3.5035,rain
03-01-07-01-01-01-01__traffic.wav,disgust,normal,male,Kids are talking by the door,3.8705208333333334,traffic
03-01-07-01-01-01-01__indoor.wav,disgust,normal,male,Kids are talking by the door,3.8705208333333334,indoor
03-01-07-01-01-01-01__rain.wav,disgust,normal,male,Kids are talking by the door,3.8705208333333334,rain
03-01-07-01-01-01-01__crowd.wav,disgust,normal,male,Kids are talking by the door,3.8705208333333334,crowd
03-01-07-01-01-01-15__indoor.wav,disgust,normal,male,Kids are talking by the door,3.7370625,indoor
03-01-07-01-01-01-15__wind.wav,disgust,normal,male,Kids are talking by the door,3.7370625,wind
03-01-07-01-01-01-15__rain.wav,disgust,normal,male,Kids are talking by the door,3.7370625,rain
03-01-07-01-01-01-15__keyboard.wav,disgust,normal,male,Kids are talking by the door,3.7370625,keyboard
03-01-07-02-02-01-15__wind.wav,disgust,strong,male,Dogs are sitting by the door,3.3033125,wind
03-01-07-02-02-01-15__keyboard.wav,disgust,strong,male,Dogs are sitting by the door,3.3033125,keyboard
03-01-07-02-02-01-15__crowd.wav,disgust,strong,male,Dogs are sitting by the door,3.3033125,crowd
03-01-07-02-02-01-15__indoor.wav,disgust,strong,male,Dogs are sitting by the door,3.3033125,indoor
03-01-07-02-02-01-01__rain.wav,disgust,strong,male,Dogs are sitting by the door,4.037375,rain
03-01-07-02-02-01-01__wind.wav,disgust,strong,male,Dogs are sitting by the door,4.037375,wind
03-01-07-02-02-01-01__crowd.wav,disgust,strong,male,Dogs are sitting by the door,4.037375,crowd
03-01-07-02-02-01-01__indoor.wav,disgust,strong,male,Dogs are sitting by the door,4.037375,indoor
03-01-07-01-02-01-09__wind.wav,disgust,normal,male,Dogs are sitting by the door,3.470125,wind
03-01-07-01-02-01-09__indoor.wav,disgust,normal,male,Dogs are sitting by the door,3.470125,indoor
03-01-07-01-02-01-09__rain.wav,disgust,normal,male,Dogs are sitting by the door,3.470125,rain
03-01-07-01-02-01-09__traffic.wav,disgust,normal,male,Dogs are sitting by the door,3.470125,traffic
03-01-07-01-02-01-21__wind.wav,disgust,normal,male,Dogs are sitting by the door,3.636979166666667,wind
03-01-07-01-02-01-21__rain.wav,disgust,normal,male,Dogs are sitting by the door,3.636979166666667,rain
03-01-07-01-02-01-21__keyboard.wav,disgust,normal,male,Dogs are sitting by the door,3.636979166666667,keyboard
03-01-07-01-02-01-21__traffic.wav,disgust,normal,male,Dogs are sitting by the door,3.636979166666667,traffic
03-01-07-02-01-01-21__indoor.wav,disgust,strong,male,Kids are talking by the door,4.070729166666666,indoor
03-01-07-02-01-01-21__wind.wav,disgust,strong,male,Kids are talking by the door,4.070729166666666,wind
03-01-07-02-01-01-21__keyboard.wav,disgust,strong,male,Kids are talking by the door,4.070729166666666,keyboard
03-01-07-02-01-01-21__rain.wav,disgust,strong,male,Kids are talking by the door,4.070729166666666,rain
03-01-07-02-01-01-09__keyboard.wav,disgust,strong,male,Kids are talking by the door,3.636979166666667,keyboard
03-01-07-02-01-01-09__crowd.wav,disgust,strong,male,Kids are talking by the door,3.636979166666667,crowd
03-01-07-02-01-01-09__indoor.wav,disgust,strong,male,Kids are talking by the door,3.636979166666667,indoor
03-01-07-02-01-01-09__wind.wav,disgust,strong,male,Kids are talking by the door,3.636979166666667,wind
03-01-07-02-01-01-08__indoor.wav,disgust,strong,female,Kids are talking by the door,4.070729166666666,indoor
03-01-07-02-01-01-08__keyboard.wav,disgust,strong,female,Kids are talking by the door,4.070729166666666,keyboard
03-01-07-02-01-01-08__crowd.wav,disgust,strong,female,Kids are talking by the door,4.070729166666666,crowd
03-01-07-02-01-01-08__traffic.wav,disgust,strong,female,Kids are talking by the door,4.070729166666666,traffic
03-01-07-02-01-01-20__rain.wav,disgust,strong,female,Kids are talking by the door,4.104104166666667,rain
03-01-07-02-01-01-20__indoor.wav,disgust,strong,female,Kids are talking by the door,4.104104166666667,indoor
03-01-07-02-01-01-20__wind.wav,disgust,strong,female,Kids are talking by the door,4.104104166666667,wind
03-01-07-02-01-01-20__keyboard.wav,disgust,strong,female,Kids are talking by the door,4.104104166666667,keyboard
03-01-07-01-02-01-20__rain.wav,disgust,normal,female,Dogs are sitting by the door,3.6369583333333337,rain
03-01-07-01-02-01-20__keyboard.wav,disgust,normal,female,Dogs are sitting by the door,3.6369583333333337,keyboard
03-01-07-01-02-01-20__indoor.wav,disgust,normal,female,Dogs are sitting by the door,3.6369583333333337,indoor
03-01-07-01-02-01-20__traffic.wav,disgust,normal,female,Dogs are sitting by the door,3.6369583333333337,traffic
03-01-07-01-02-01-08__keyboard.wav,disgust,normal,female,Dogs are sitting by the door,3.9372708333333337,keyboard
03-01-07-01-02-01-08__traffic.wav,disgust,normal,female,Dogs are sitting by the door,3.9372708333333337,traffic
03-01-07-01-02-01-08__rain.wav,disgust,normal,female,Dogs are sitting by the door,3.9372708333333337,rain
03-01-07-01-02-01-08__crowd.wav,disgust,normal,female,Dogs are sitting by the door,3.9372708333333337,crowd
03-01-07-02-02-01-14__keyboard.wav,disgust,strong,female,Dogs are sitting by the door,3.670333333333333,keyboard
03-01-07-02-02-01-14__indoor.wav,disgust,strong,female,Dogs are sitting by the door,3.670333333333333,indoor
03-01-07-02-02-01-14__rain.wav,disgust,strong,female,Dogs are sitting by the door,3.670333333333333,rain
03-01-07-02-02-01-14__traffic.wav,disgust,strong,female,Dogs are sitting by the door,3.670333333333333,traffic
03-01-07-01-01-01-14__rain.wav,disgust,normal,female,Kids are talking by the door,3.7704166666666663,rain
03-01-07-01-01-01-14__indoor.wav,disgust,normal,female,Kids are talking by the door,3.7704166666666663,indoor
03-01-07-01-01-01-14__wind.wav,disgust,normal,female,Kids are talking by the door,3.7704166666666663,wind
03-01-07-01-01-01-14__crowd.wav,disgust,normal,female,Kids are talking by the door,3.7704166666666663,crowd
03-01-08-02-01-01-22__rain.wav,surprised,strong,female,Kids are talking by the door,3.5702291666666666,rain
03-01-08-02-01-01-22__traffic.wav,surprised,strong,female,Kids are talking by the door,3.5702291666666666,traffic
03-01-08-02-01-01-22__indoor.wav,surprised,strong,female,Kids are talking by the door,3.5702291666666666,indoor
03-01-08-02-01-01-22__keyboard.wav,surprised,strong,female,Kids are talking by the door,3.5702291666666666,keyboard
03-01-05-02-02-01-20__crowd.wav,angry,strong,female,Dogs are sitting by the door,4.404416666666667,crowd
03-01-05-02-02-01-20__wind.wav,angry,strong,female,Dogs are sitting by the door,4.404416666666667,wind
03-01-05-02-02-01-20__keyboard.wav,angry,strong,female,Dogs are sitting by the door,4.404416666666667,keyboard
03-01-05-02-02-01-20__rain.wav,angry,strong,female,Dogs are sitting by the door,4.404416666666667,rain
03-01-02-02-02-01-18__indoor.wav,calm,strong,female,Dogs are sitting by the door,3.603583333333334,indoor
03-01-02-02-02-01-18__rain.wav,calm,strong,female,Dogs are sitting by the door,3.603583333333334,rain
03-01-02-02-02-01-18__wind.wav,calm,strong,female,Dogs are sitting by the door,3.603583333333334,wind
03-01-02-02-02-01-18__keyboard.wav,calm,strong,female,Dogs are sitting by the door,3.603583333333334,keyboard
03-01-05-02-02-01-08__wind.wav,angry,strong,female,Dogs are sitting by the door,3.6036041666666665,wind
03-01-05-02-02-01-08__keyboard.wav,angry,strong,female,Dogs are sitting by the door,3.6036041666666665,keyboard
03-01-05-02-02-01-08__rain.wav,angry,strong,female,Dogs are sitting by the door,3.6036041666666665,rain
03-01-05-02-02-01-08__traffic.wav,angry,strong,female,Dogs are sitting by the door,3.6036041666666665,traffic
03-01-02-02-02-01-24__wind.wav,calm,strong,female,Dogs are sitting by the door,4.037375,wind
03-01-02-02-02-01-24__rain.wav,calm,strong,female,Dogs are sitting by the door,4.037375,rain
03-01-02-02-02-01-24__keyboard.wav,calm,strong,female,Dogs are sitting by the door,4.037375,keyboard
03-01-02-02-02-01-24__crowd.wav,calm,strong,female,Dogs are sitting by the door,4.037375,crowd
03-01-02-01-01-01-24__rain.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,rain
03-01-02-01-01-01-24__wind.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,wind
03-01-02-01-01-01-24__keyboard.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,keyboard
03-01-02-01-01-01-24__crowd.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,crowd
03-01-05-01-01-01-08__rain.wav,angry,normal,female,Kids are talking by the door,3.703708333333333,rain
03-01-05-01-01-01-08__crowd.wav,angry,normal,female,Kids are talking by the door,3.703708333333333,crowd
03-01-05-01-01-01-08__wind.wav,angry,normal,female,Kids are talking by the door,3.703708333333333,wind
03-01-05-01-01-01-08__indoor.wav,angry,normal,female,Kids are talking by the door,3.703708333333333,indoor
03-01-02-01-01-01-18__keyboard.wav,calm,normal,female,Kids are talking by the door,3.470125,keyboard
03-01-02-01-01-01-18__rain.wav,calm,normal,female,Kids are talking by the door,3.470125,rain
03-01-02-01-01-01-18__traffic.wav,calm,normal,female,Kids are talking by the door,3.470125,traffic
03-01-02-01-01-01-18__indoor.wav,calm,normal,female,Kids are talking by the door,3.470125,indoor
03-01-05-01-01-01-20__rain.wav,angry,normal,female,Kids are talking by the door,3.236583333333334,rain
03-01-05-01-01-01-20__traffic.wav,angry,normal,female,Kids are talking by the door,3.236583333333334,traffic
03-01-05-01-01-01-20__crowd.wav,angry,normal,female,Kids are talking by the door,3.236583333333334,crowd
03-01-05-01-01-01-20__indoor.wav,angry,normal,female,Kids are talking by the door,3.236583333333334,indoor
03-01-08-01-02-01-22__traffic.wav,surprised,normal,female,Dogs are sitting by the door,3.4367708333333336,traffic
03-01-08-01-02-01-22__rain.wav,surprised,normal,female,Dogs are sitting by the door,3.4367708333333336,rain
03-01-08-01-02-01-22__keyboard.wav,surprised,normal,female,Dogs are sitting by the door,3.4367708333333336,keyboard
03-01-08-01-02-01-22__wind.wav,surprised,normal,female,Dogs are sitting by the door,3.4367708333333336,wind
03-01-08-02-02-01-16__rain.wav,surprised,strong,female,Dogs are sitting by the door,3.57025,rain
03-01-08-02-02-01-16__indoor.wav,surprised,strong,female,Dogs are sitting by the door,3.57025,indoor
03-01-08-02-02-01-16__traffic.wav,surprised,strong,female,Dogs are sitting by the door,3.57025,traffic
03-01-08-02-02-01-16__crowd.wav,surprised,strong,female,Dogs are sitting by the door,3.57025,crowd
03-01-05-02-01-01-14__traffic.wav,angry,strong,female,Kids are talking by the door,4.2709375,traffic
03-01-05-02-01-01-14__crowd.wav,angry,strong,female,Kids are talking by the door,4.2709375,crowd
03-01-05-02-01-01-14__indoor.wav,angry,strong,female,Kids are talking by the door,4.2709375,indoor
03-01-05-02-01-01-14__rain.wav,angry,strong,female,Kids are talking by the door,4.2709375,rain
03-01-08-02-02-01-02__keyboard.wav,surprised,strong,female,Dogs are sitting by the door,3.7370833333333335,keyboard
03-01-08-02-02-01-02__indoor.wav,surprised,strong,female,Dogs are sitting by the door,3.7370833333333335,indoor
03-01-08-02-02-01-02__rain.wav,surprised,strong,female,Dogs are sitting by the door,3.7370833333333335,rain
03-01-08-02-02-01-02__traffic.wav,surprised,strong,female,Dogs are sitting by the door,3.7370833333333335,traffic
03-01-02-02-01-01-04__crowd.wav,calm,strong,female,Kids are talking by the door,3.970625,crowd
03-01-02-02-01-01-04__traffic.wav,calm,strong,female,Kids are talking by the door,3.970625,traffic
03-01-02-02-01-01-04__wind.wav,calm,strong,female,Kids are talking by the door,3.970625,wind
03-01-02-02-01-01-04__rain.wav,calm,strong,female,Kids are talking by the door,3.970625,rain
03-01-02-02-01-01-10__crowd.wav,calm,strong,female,Kids are talking by the door,3.7370625,crowd
03-01-02-02-01-01-10__rain.wav,calm,strong,female,Kids are talking by the door,3.7370625,rain
03-01-02-02-01-01-10__keyboard.wav,calm,strong,female,Kids are talking by the door,3.7370625,keyboard
03-01-02-02-01-01-10__traffic.wav,calm,strong,female,Kids are talking by the door,3.7370625,traffic
03-01-02-01-02-01-10__keyboard.wav,calm,normal,female,Dogs are sitting by the door,3.6369583333333337,keyboard
03-01-02-01-02-01-10__rain.wav,calm,normal,female,Dogs are sitting by the door,3.6369583333333337,rain
03-01-02-01-02-01-10__wind.wav,calm,normal,female,Dogs are sitting by the door,3.6369583333333337,wind
03-01-02-01-02-01-10__traffic.wav,calm,normal,female,Dogs are sitting by the door,3.6369583333333337,traffic
03-01-02-01-02-01-04__keyboard.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,keyboard
03-01-02-01-02-01-04__wind.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,wind
03-01-02-01-02-01-04__indoor.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,indoor
03-01-02-01-02-01-04__rain.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,rain
03-01-08-01-01-01-02__wind.wav,surprised,normal,female,Kids are talking by the door,3.536854166666666,wind
03-01-08-01-01-01-02__crowd.wav,surprised,normal,female,Kids are talking by the door,3.536854166666666,crowd
03-01-08-01-01-01-02__traffic.wav,surprised,normal,female,Kids are talking by the door,3.536854166666666,traffic
03-01-08-01-01-01-02__rain.wav,surprised,normal,female,Kids are talking by the door,3.536854166666666,rain
03-01-05-01-02-01-14__wind.wav,angry,normal,female,Dogs are sitting by the door,3.7370625,wind
03-01-05-01-02-01-14__keyboard.wav,angry,normal,female,Dogs are sitting by the door,3.7370625,keyboard
03-01-05-01-02-01-14__rain.wav,angry,normal,female,Dogs are sitting by the door,3.7370625,rain
03-01-05-01-02-01-14__traffic.wav,angry,normal,female,Dogs are sitting by the door,3.7370625,traffic
03-01-08-01-01-01-16__crowd.wav,surprised,normal,female,Kids are talking by the door,3.536875,crowd
03-01-08-01-01-01-16__indoor.wav,surprised,normal,female,Kids are talking by the door,3.536875,indoor
03-01-08-01-01-01-16__rain.wav,surprised,normal,female,Kids are talking by the door,3.536875,rain
03-01-08-01-01-01-16__keyboard.wav,surprised,normal,female,Kids are talking by the door,3.536875,keyboard
03-01-02-01-02-01-14__indoor.wav,calm,normal,female,Dogs are sitting by the door,3.4034166666666668,indoor
03-01-02-01-02-01-14__wind.wav,calm,normal,female,Dogs are sitting by the door,3.4034166666666668,wind
03-01-02-01-02-01-14__traffic.wav,calm,normal,female,Dogs are sitting by the door,3.4034166666666668,traffic
03-01-02-01-02-01-14__keyboard.wav,calm,normal,female,Dogs are sitting by the door,3.4034166666666668,keyboard
03-01-08-01-01-01-12__rain.wav,surprised,normal,female,Kids are talking by the door,3.536875,rain
03-01-08-01-01-01-12__indoor.wav,surprised,normal,female,Kids are talking by the door,3.536875,indoor
03-01-08-01-01-01-12__crowd.wav,surprised,normal,female,Kids are talking by the door,3.536875,crowd
03-01-08-01-01-01-12__traffic.wav,surprised,normal,female,Kids are talking by the door,3.536875,traffic
03-01-05-01-02-01-04__wind.wav,angry,normal,female,Dogs are sitting by the door,3.470125,wind
03-01-05-01-02-01-04__keyboard.wav,angry,normal,female,Dogs are sitting by the door,3.470125,keyboard
03-01-05-01-02-01-04__crowd.wav,angry,normal,female,Dogs are sitting by the door,3.470125,crowd
03-01-05-01-02-01-04__traffic.wav,angry,normal,female,Dogs are sitting by the door,3.470125,traffic
03-01-05-01-02-01-10__keyboard.wav,angry,normal,female,Dogs are sitting by the door,4.104104166666667,keyboard
03-01-05-01-02-01-10__rain.wav,angry,normal,female,Dogs are sitting by the door,4.104104166666667,rain
03-01-05-01-02-01-10__indoor.wav,angry,normal,female,Dogs are sitting by the door,4.104104166666667,indoor
03-01-05-01-02-01-10__traffic.wav,angry,normal,female,Dogs are sitting by the door,4.104104166666667,traffic
03-01-08-01-01-01-06__crowd.wav,surprised,normal,female,Kids are talking by the door,3.2365625,crowd
03-01-08-01-01-01-06__indoor.wav,surprised,normal,female,Kids are talking by the door,3.2365625,indoor
03-01-08-01-01-01-06__traffic.wav,surprised,normal,female,Kids are talking by the door,3.2365625,traffic
03-01-08-01-01-01-06__keyboard.wav,surprised,normal,female,Kids are talking by the door,3.2365625,keyboard
03-01-08-02-02-01-06__rain.wav,surprised,strong,female,Dogs are sitting by the door,3.3033125,rain
03-01-08-02-02-01-06__indoor.wav,surprised,strong,female,Dogs are sitting by the door,3.3033125,indoor
03-01-08-02-02-01-06__crowd.wav,surprised,strong,female,Dogs are sitting by the door,3.3033125,crowd
03-01-08-02-02-01-06__wind.wav,surprised,strong,female,Dogs are sitting by the door,3.3033125,wind
03-01-05-02-01-01-10__crowd.wav,angry,strong,female,Kids are talking by the door,4.170833333333333,crowd
